UserID,University,StartTime,EndTime
1736,"University of Colorado, Denver",11/20/2017,10/16/2019
1737,Columbia University,01/05/2017,5/17/2018
1739,University of Wisconsin-Madison,1/21/2017,04/09/2019
1742,"University of Maryland, College Park",01/12/2017,07/12/2018
1743,Brandeis University,10/05/2016,01/02/2019
1744,University of Rochester,12/10/2017,10/04/2018
1744,University of Connecticut,08/08/2017,06/11/2018
1744,Tulane University,11/22/2017,6/17/2019
1746,University of South Florida,10/10/2017,3/16/2018
1750,University of Pittsburgh,11/17/2016,03/05/2020
1750,"University of California, Riverside",8/17/2017,08/09/2019
1750,University of Illinois at Urbana-Champaign,12/16/2017,06/10/2018
1757,Massachusets Institute of Technology,07/07/2017,04/05/2018
1757,"University of California, Berkeley (UCB)",6/24/2017,12/12/2018
1757,University of Texas Dallas,9/25/2017,08/06/2019
1759,"University of California, Los Angeles (UCLA)",06/05/2016,9/20/2019
1759,Purdue University,12/31/2017,7/22/2018
1759,"University of Maryland, Baltimore County",10/10/2017,08/10/2018
1762,The Ohio State University,11/09/2017,6/24/2018
1762,Georgetown University,6/28/2016,8/18/2019
1763,University of Illinois at Urbana-Champaign,3/21/2017,06/01/2018
1763,The New School,8/15/2017,3/22/2018
1763,University of Vermont,6/15/2017,09/05/2019
1766,"University of California, Santa Barbara (UCSB)",12/23/2016,02/08/2019
1768,Texas A&M University,2/28/2017,8/28/2019
1768,Boston University,02/01/2017,02/09/2018
1769,University of Florida,3/22/2017,05/12/2018
1770,"Stony Brook University, State University of New York",6/15/2017,8/19/2018
1772,Brandeis University,02/05/2017,04/08/2018
1772,University of Illinois at Urbana-Champaign,06/11/2016,6/25/2019
1773,Purdue University,10/15/2016,1/20/2019
1773,"University of California, San Diego (UCSD)",10/10/2016,3/26/2018
1773,Indiana University Bloomington,8/29/2016,07/01/2018
1774,University of Massachusetts Amherst,06/02/2017,02/03/2020
1776,Oregon State University,04/01/2017,08/11/2018
1776,"University of California, San Diego (UCSD)",6/16/2016,09/02/2019
1776,"University of California, Berkeley (UCB)",10/04/2017,04/08/2018
1777,Boston College,4/14/2017,10/22/2019
1779,Wake Forest University,09/03/2016,3/26/2019
1782,"University of California, Irvine",12/28/2017,10/19/2018
1784,Lehigh University,04/09/2017,1/26/2019
1785,University of Massachusetts Amherst,05/06/2017,01/03/2019
1785,"University of Maryland, College Park",08/08/2016,11/07/2019
1785,"University of North Carolina, Chapel Hill",09/09/2017,04/07/2018
1787,University of Kansas,12/05/2017,01/02/2019
1789,"Stony Brook University, State University of New York",11/28/2016,12/16/2019
1789,University of Texas at Austin,09/05/2016,11/25/2019
1789,Florida State University,8/28/2016,12/23/2019
1790,University of Connecticut,02/10/2017,08/10/2019
1790,The New School,12/22/2017,5/30/2019
1791,University of Pittsburgh,07/08/2017,1/24/2019
1794,"University of California, Berkeley (UCB)",2/28/2017,10/29/2018
1795,Carnegie Mellon University,5/15/2016,5/17/2018
1795,Pennsylvania State University,5/30/2017,03/11/2019
1795,Michigan State University,04/04/2017,12/06/2019
1798,"Stony Brook University, State University of New York",7/22/2017,11/18/2018
1798,California Institute of Technology (Caltech),4/30/2016,05/08/2019
1800,University of Minnesota,08/05/2017,03/01/2019
1800,Georgetown University,11/01/2017,06/11/2019
1800,"University of Illinois, Chicago (UIC)",1/27/2017,1/20/2020
1805,University of Colorado Boulder,4/18/2017,09/09/2019
1807,George Washington University,7/29/2016,11/28/2018
1807,"University of California, Los Angeles (UCLA)",08/04/2016,10/04/2018
1807,North Carolina State University,12/07/2017,12/14/2018
1808,University of Rochester,12/19/2017,08/04/2019
1809,Arizona State University,9/16/2016,8/15/2018
1814,Pennsylvania State University,08/02/2016,4/22/2018
1814,Texas A&M University,5/13/2016,10/15/2018
1814,Brandeis University,04/02/2017,01/05/2020
1817,University of Pennsylvania,12/31/2017,02/05/2019
1819,"University of Illinois, Chicago (UIC)",7/26/2017,06/09/2018
1820,Iowa State University,07/03/2016,6/17/2019
1820,Tufts University,2/27/2017,1/31/2019
1820,University of Massachusetts Amherst,9/17/2017,03/03/2019
1824,"University of California, Riverside",5/31/2017,07/02/2019
1826,University of Notre Dame,4/18/2017,05/11/2019
1826,Illinois Institute of Technology,4/14/2017,02/12/2020
1826,University of Michigan,07/11/2016,8/15/2019
1827,"University of Colorado, Denver",4/17/2017,07/03/2019
1831,Arizona State University,5/22/2016,09/08/2019
1831,Brandeis University,2/19/2017,8/18/2019
1833,Boston College,11/22/2017,02/03/2020
1836,Princeton University,10/22/2016,06/09/2019
1836,Washington State University,09/10/2016,3/17/2018
1836,"University of California, Santa Barbara (UCSB)",02/09/2017,11/09/2019
1837,University of Pennsylvania,8/31/2017,2/25/2020
1839,"University of California, Santa Cruz",4/14/2017,2/15/2018
1839,Vanderbilt University,7/18/2016,05/02/2018
1839,University of Miami,10/27/2016,10/28/2018
1841,Georgia Institute of Technology,08/11/2016,2/21/2020
1843,University of Texas Dallas,02/04/2017,04/08/2019
1843,"University of California, Berkeley (UCB)",06/12/2017,2/14/2020
1843,University of Hawai,8/30/2016,1/17/2019
1844,University of Wisconsin-Madison,8/30/2016,7/25/2018
1846,Washington University in St. Louis,11/12/2016,4/16/2020
1846,University of Illinois at Urbana-Champaign,06/09/2016,03/01/2019
1846,The Katz School at Yeshiva University,06/06/2016,04/05/2020
1847,North Carolina State University,10/15/2016,03/12/2019
1850,Case Western Reserve University,07/01/2017,11/08/2019
1851,University of Michigan,09/11/2016,1/24/2020
1851,"University of North Carolina, Chapel Hill",2/15/2017,2/25/2019
1852,Colorado State University,6/22/2017,06/05/2018
1854,Washington State University,09/12/2017,3/26/2020
1854,University of Oklahoma,10/12/2017,12/05/2018
1854,George Washington University,12/18/2016,10/14/2018
1855,Arizona State University,08/06/2017,9/14/2018
1857,Tufts University,11/07/2016,10/19/2019
1859,Brandeis University,3/16/2017,8/17/2019
1861,Tufts University,10/20/2016,11/06/2018
1861,University of South Florida,6/14/2016,02/03/2019
1861,California Institute of Technology (Caltech),07/05/2017,9/30/2019
1864,University of Notre Dame,3/24/2017,08/05/2018
1864,"University of California, Berkeley (UCB)",11/12/2016,01/11/2020
1864,University of Hawai,4/19/2017,8/22/2018
1865,Rutgers University - New Brunswick,12/25/2017,01/03/2018
1869,Rutgers University - New Brunswick,04/09/2017,04/05/2020
1869,Michigan State University,3/23/2017,07/08/2019
1869,"University of California, Santa Barbara (UCSB)",05/11/2017,07/11/2018
1872,Emory University,8/28/2017,6/27/2018
1872,University at Buffalo SUNY,3/20/2017,1/17/2018
1872,Johns Hopkins University,1/31/2017,8/31/2018
1873,California Institute of Technology (Caltech),05/05/2016,6/25/2018
1875,Brown University,12/09/2016,5/24/2019
1877,Rice University,11/09/2016,02/07/2019
1877,University of Notre Dame,7/31/2016,10/22/2019
1877,University of New Mexico,06/12/2016,9/26/2018
1879,"University of California, Davis",4/20/2017,7/13/2019
1879,New York University,05/01/2016,10/29/2019
1879,University of Oklahoma,3/15/2017,06/02/2018
1881,University of Iowa,11/29/2016,5/29/2018
1881,University of Michigan,12/05/2017,5/23/2018
1882,Rice University,9/28/2017,1/27/2018
1884,New York University,9/22/2017,5/13/2018
1884,Rice University,06/10/2017,09/03/2019
1885,University at Buffalo SUNY,4/21/2017,6/29/2018
1885,Brown University,1/20/2017,2/24/2019
1886,Tufts University,1/18/2017,10/21/2018
1886,Brown University,10/07/2017,06/11/2019
1886,Carnegie Mellon University,8/26/2017,08/08/2018
1891,Drexel University,6/22/2017,02/07/2020
1891,Tulane University,5/27/2017,4/26/2018
1891,Dartmouth College,04/10/2017,1/29/2020
1892,University of Minnesota,4/22/2017,7/28/2019
1895,University at Buffalo SUNY,03/04/2017,08/03/2018
1897,Brown University,2/18/2017,08/08/2019
1897,University of Delaware,10/03/2017,6/19/2019
1899,Illinois Institute of Technology,7/17/2017,10/09/2019
1900,University of Minnesota,6/22/2016,8/23/2019
1900,Washington University in St. Louis,10/01/2016,11/02/2019
1902,University of Delaware,9/24/2017,9/29/2018
1909,The New School,3/24/2017,2/26/2019
1912,Illinois Institute of Technology,7/19/2016,3/13/2019
1913,The Katz School at Yeshiva University,01/05/2017,8/27/2018
1917,The New School,07/11/2017,04/11/2019
1917,Duke University,9/16/2016,4/25/2018
1917,Arizona State University,4/28/2016,7/14/2019
1919,Rutgers University - New Brunswick,09/11/2017,03/07/2019
1923,Rice University,06/09/2017,02/12/2020
1924,The Ohio State University,10/13/2017,04/08/2018
1924,Johns Hopkins University,10/06/2016,06/04/2019
1925,Dartmouth College,09/10/2016,11/24/2018
1925,University of Wisconsin-Madison,11/25/2017,3/30/2020
1927,Clark University,12/27/2016,4/13/2018
1927,"University of California, Santa Cruz",8/18/2017,1/29/2018
1927,University of Southern California,12/05/2016,04/03/2020
1928,Stanford University,03/03/2017,10/29/2019
1928,Brandeis University,9/27/2017,8/13/2019
1928,University of Michigan,4/29/2017,11/18/2019
1929,"University of California, Santa Barbara (UCSB)",4/17/2017,8/14/2018
1929,University of Texas at Austin,10/09/2017,3/17/2020
1931,Washington University in St. Louis,8/18/2017,04/08/2018
1931,University of Notre Dame,5/25/2016,12/15/2019
1935,Pennsylvania State University,07/04/2017,12/24/2018
1938,University of Utah,10/17/2016,8/31/2018
1938,Vanderbilt University,07/10/2017,10/20/2018
1940,Washington University in St. Louis,7/13/2017,9/14/2019
1940,California Institute of Technology (Caltech),5/15/2017,10/30/2018
1940,Georgia Institute of Technology,10/09/2016,7/15/2019
1941,"University of California, Santa Barbara (UCSB)",1/26/2017,6/18/2019
1941,University of Florida,7/22/2016,11/10/2018
1941,University of New Mexico,11/16/2016,05/04/2019
1942,Florida State University,12/08/2016,05/12/2018
1942,Arizona State University,5/22/2016,12/24/2018
1942,The Katz School at Yeshiva University,10/11/2017,09/08/2018
1943,Texas A&M University,2/28/2017,3/18/2019
1944,University of Michigan,12/11/2016,08/04/2019
1948,Brown University,8/22/2017,4/25/2019
1950,Virginia Polytechnic Institute and State University,05/04/2016,02/07/2020
1954,Dartmouth College,11/13/2016,12/21/2018
1954,The Ohio State University,03/09/2017,11/09/2019
1954,"University of Illinois, Chicago (UIC)",06/01/2017,09/04/2019
1955,Georgetown University,10/22/2017,11/04/2019
1956,Dartmouth College,09/07/2016,7/29/2019
1956,University of Delaware,07/08/2017,12/21/2019
1960,Emory University,6/16/2016,03/02/2018
1961,Rice University,01/08/2017,04/03/2019
1961,"University of Colorado, Denver",12/18/2016,02/01/2020
1963,Duke University,2/17/2017,8/21/2018
1965,Massachusets Institute of Technology,07/08/2016,1/15/2020
1965,University of Rochester,03/08/2017,4/26/2019
1965,University of Washington,12/30/2017,05/11/2018
1968,Massachusets Institute of Technology,12/26/2017,4/15/2018
1974,Case Western Reserve University,09/02/2016,02/02/2020
1974,"University of California, Santa Barbara (UCSB)",9/24/2017,1/21/2020
1975,Boston University,11/01/2017,1/18/2020
1975,University of Florida,6/24/2017,06/09/2018
1976,Arizona State University,12/10/2016,11/30/2019
1977,Princeton University,4/28/2017,9/13/2019
1978,Virginia Polytechnic Institute and State University,12/02/2017,4/26/2019
1979,Drexel University,3/14/2017,12/27/2018
1979,University of Notre Dame,05/07/2016,10/15/2019
1981,Princeton University,06/02/2016,3/24/2020
1982,University of South Florida,03/02/2017,09/02/2019
1982,The New School,6/16/2017,2/23/2018
1982,"University of California, Riverside",9/29/2016,05/01/2019
1983,Brandeis University,5/17/2016,8/17/2019
1984,"University of Colorado, Denver",10/31/2017,8/27/2019
1984,University of South Florida,11/10/2016,4/16/2020
1984,University at Buffalo SUNY,6/22/2016,2/23/2020
1986,The University of Arizona,09/08/2016,01/02/2019
1986,Boston College,12/18/2016,10/26/2018
1986,University of Rochester,04/08/2017,12/10/2018
1988,University of Oklahoma,08/12/2017,9/18/2018
1990,The Katz School at Yeshiva University,08/05/2017,05/03/2018
1992,Cornell University,09/04/2017,02/06/2019
1994,University of Michigan,6/14/2017,09/12/2019
1994,Indiana University Bloomington,3/14/2017,02/07/2018
1997,Rice University,10/05/2017,3/24/2019
1997,Georgetown University,11/30/2017,3/29/2018
1997,Georgia Institute of Technology,7/21/2016,2/28/2019
2000,University of Iowa,10/01/2016,6/21/2019
2000,University of Pennsylvania,8/16/2016,10/11/2018
2002,The Ohio State University,2/26/2017,05/03/2018
2004,"University of California, Riverside",3/17/2017,7/22/2018
2004,Lehigh University,6/18/2016,11/29/2018
2005,Tulane University,12/28/2017,11/25/2018
2009,Florida State University,10/02/2016,7/14/2019
2010,University of Miami,08/01/2017,10/09/2019
2011,University of Utah,02/04/2017,12/25/2018
2014,University of Texas at Austin,8/29/2017,01/08/2020
2017,The University of Arizona,10/03/2016,3/22/2019
2017,University of Minnesota,10/09/2016,09/07/2019
2017,Rensselaer Polytechnic University,11/18/2016,11/22/2018
2022,Tulane University,12/25/2017,02/06/2018
2022,The New School,9/25/2017,4/20/2020
2022,Emory University,3/15/2017,9/21/2018
2023,University of New Mexico,8/15/2016,1/14/2019
2023,University of Oklahoma,7/27/2016,2/13/2020
2025,Vanderbilt University,5/15/2016,10/19/2019
2025,Florida State University,10/05/2017,2/27/2020
2026,Illinois Institute of Technology,07/04/2017,4/24/2019
2026,University of Colorado Boulder,9/18/2017,2/18/2019
2027,Indiana University Bloomington,10/03/2017,9/14/2019
2028,University of Vermont,3/30/2017,12/08/2019
2028,"University of California, Irvine",09/04/2016,7/18/2019
2030,Arizona State University,12/15/2016,7/24/2019
2030,"University of California, Berkeley (UCB)",9/18/2017,11/09/2018
2030,University of Minnesota,9/18/2016,11/15/2018
2031,University of Hawai,9/21/2016,02/07/2020
2031,University of Utah,7/19/2017,9/16/2018
2031,"University of California, Riverside",12/13/2017,11/28/2018
2033,"University of North Carolina, Chapel Hill",12/04/2017,10/11/2019
2034,University at Buffalo SUNY,9/21/2017,1/22/2019
2034,University of Minnesota,6/27/2016,2/17/2018
2034,The New School,06/09/2016,11/04/2019
2035,University of Miami,12/19/2016,10/24/2019
2035,"University of California, Santa Cruz",08/10/2017,11/02/2018
2035,Yale University,7/23/2017,2/22/2020
2039,Texas A&M University,7/22/2017,7/18/2019
2039,"University of California, San Diego (UCSD)",4/21/2017,9/16/2018
2042,Georgia Institute of Technology,9/17/2017,1/20/2020
2042,Tulane University,12/09/2017,04/10/2019
2042,University of Colorado Boulder,8/19/2016,12/22/2018
2043,The Katz School at Yeshiva University,7/20/2017,12/26/2018
2045,University of Minnesota,8/14/2017,05/12/2018
2045,Boston College,5/21/2017,3/17/2019
2046,Rutgers University - New Brunswick,7/21/2017,11/12/2019
2046,"University of Illinois, Chicago (UIC)",11/10/2016,11/27/2019
2046,"University of California, Los Angeles (UCLA)",02/10/2017,10/31/2019
2047,University of Utah,10/04/2016,02/01/2020
2047,University of Pittsburgh,4/20/2017,7/18/2019
2050,"University of North Carolina, Chapel Hill",10/21/2017,1/31/2018
2050,Princeton University,12/12/2016,04/04/2020
2051,University of Vermont,9/14/2017,2/17/2019
2052,Drexel University,2/26/2017,6/16/2019
2052,The University of Arizona,07/06/2017,3/20/2020
2052,Emory University,8/15/2017,3/20/2018
2055,University of Hawai,11/19/2017,8/17/2019
2056,Iowa State University,08/03/2017,1/28/2019
2057,"University of Colorado, Denver",9/23/2017,2/23/2018
2058,Virginia Polytechnic Institute and State University,04/02/2017,08/07/2018
2058,Rice University,10/18/2016,04/04/2020
2060,Tufts University,11/01/2017,5/30/2019
2060,University of Minnesota,09/04/2017,02/06/2019
2062,Northeastern University,7/21/2017,10/09/2018
2062,University of Southern California,8/19/2017,09/01/2018
2068,California Institute of Technology (Caltech),06/11/2016,5/16/2018
2071,Rensselaer Polytechnic University,06/08/2016,10/27/2019
2073,Georgetown University,8/26/2016,3/25/2018
2079,New York University,7/22/2017,01/03/2020
2079,Georgetown University,8/22/2016,06/01/2019
2079,University of Texas Dallas,08/09/2016,7/26/2019
2080,University of Wisconsin-Madison,01/06/2017,10/14/2019
2081,University of Oklahoma,01/11/2017,3/15/2018
2081,Indiana University Bloomington,11/08/2016,11/09/2018
