UserID,Workplace,StartTime,EndTime
3382,Erickson,10/26/2017,7/17/2019
3382,Areon Impex,12/13/2017,2/23/2019
3382,UPC,5/25/2016,6/14/2019
3385,Comcast,5/24/2017,02/08/2019
3385,Boeing,09/08/2016,2/16/2019
3385,Erickson,12/17/2017,09/05/2019
3389,Erickson,06/06/2016,3/28/2018
3390,Areon Impex,11/25/2017,7/16/2019
3390,ENEL,04/10/2017,8/23/2019
3390,UPC,08/06/2016,09/04/2019
3393,Apple Inc.,12/18/2016,2/16/2019
3393,UPC,05/09/2017,11/01/2019
3393,ExxonMobil,11/01/2017,6/25/2018
3395,Comcast,11/02/2017,4/30/2018
3395,Mars,10/09/2017,10/04/2018
3395,Facebook,07/04/2017,04/01/2019
3399,Amazon.com,12/20/2017,6/28/2018
3401,Global Print,6/15/2017,3/17/2018
3404,Vodafone,07/02/2017,3/30/2020
3405,Danone,10/02/2016,5/19/2019
3409,CarMax,3/29/2017,11/22/2018
3409,ExxonMobil,2/26/2017,8/20/2018
3409,Vodafone,7/20/2016,01/02/2018
3410,Erickson,12/29/2017,04/08/2018
3411,Erickson,12/13/2016,5/20/2018
3412,Facebook,8/16/2017,01/12/2019
3413,ENEL,08/01/2016,6/27/2018
3413,Leadertech Consulting,6/22/2016,04/04/2020
3413,Telekom,12/30/2016,3/27/2018
3414,Team Guard SRL,3/20/2017,4/20/2018
3414,BuzzFeed,03/03/2017,2/25/2019
3417,Danone,11/14/2017,3/30/2020
3417,Comcast,12/15/2016,5/22/2019
3417,Facebook,11/02/2017,10/08/2018
3418,Metro Cash&Carry,9/26/2017,07/12/2019
3418,Erickson,10/29/2017,4/13/2019
3421,AECOM,09/02/2016,08/09/2018
3422,DynCorp,6/28/2016,6/21/2018
3424,Global Print,1/27/2017,8/17/2018
3426,Apple Inc.,12/16/2016,02/10/2020
3428,Demaco,10/09/2016,3/20/2020
3428,CarMax,6/25/2016,10/26/2018
3428,Global Print,05/09/2017,12/11/2018
3429,Demaco,12/02/2017,09/02/2018
3429,Areon Impex,10/22/2017,2/22/2018
3429,21st Century Fox,1/19/2017,05/02/2018
3430,Biolife Grup,6/16/2017,12/13/2018
3434,AECOM,7/20/2017,04/02/2020
3436,Coca-Cola Company,4/30/2017,4/24/2018
3436,Danone,7/17/2016,2/14/2018
3436,Boeing,10/22/2016,2/16/2018
3438,Facebook,10/20/2016,4/26/2020
3439,Leadertech Consulting,10/14/2017,5/25/2019
3440,Boeing,7/24/2016,1/29/2020
3443,Mars,4/27/2017,1/14/2020
3448,AECOM,1/18/2017,04/07/2018
3448,Mars,12/15/2016,01/08/2020
3450,Team Guard SRL,02/06/2017,4/15/2018
3451,Carrefour,12/05/2017,8/16/2018
3452,It Smart Group,4/19/2017,07/04/2018
3452,Boeing,7/13/2016,1/23/2019
3452,ExxonMobil,9/22/2016,4/28/2019
3453,Erickson,11/14/2016,5/16/2019
3457,Global Print,11/05/2017,05/08/2019
3457,Biolife Grup,07/02/2017,10/31/2019
3457,Vodafone,10/27/2016,05/02/2018
3459,Carrefour,12/13/2017,02/01/2019
3460,Danone,12/29/2017,6/27/2019
3462,CarMax,07/10/2017,1/15/2019
3462,Metro Cash&Carry,9/16/2016,10/13/2018
3462,It Smart Group,01/11/2017,6/24/2018
3463,Danone,11/11/2017,02/08/2018
3465,Coca-Cola Company,12/05/2016,2/26/2020
3468,BuzzFeed,1/21/2017,04/09/2019
3471,AECOM,12/10/2017,10/04/2018
3472,Coca-Cola Company,08/08/2017,06/11/2018
3472,AECOM,11/21/2016,12/06/2018
3472,Biolife Grup,11/22/2017,6/17/2019
3473,Comcast,08/10/2017,05/05/2019
3474,Comodo,10/10/2017,3/16/2018
3475,Carrefour,11/17/2016,03/05/2020
3479,Areon Impex,1/19/2017,08/03/2018
3481,AECOM,07/07/2017,04/05/2018
3481,Apple Inc.,6/24/2017,12/12/2018
3482,Team Guard SRL,10/08/2016,06/07/2018
3482,Demaco,10/27/2016,6/22/2019
3482,Leadertech Consulting,9/25/2017,08/06/2019
3483,Areon Impex,12/17/2016,04/06/2019
3483,BuzzFeed,8/19/2017,4/21/2019
3483,Demaco,7/16/2017,1/15/2018
3485,Apple Inc.,06/05/2016,9/20/2019
3486,Mars,12/31/2017,7/22/2018
3488,Danone,12/27/2017,1/31/2018
3488,UPC,10/11/2017,11/05/2019
3488,DynCorp,05/07/2016,5/27/2018
3491,Telekom,6/28/2016,8/18/2019
3492,Coca-Cola Company,3/21/2017,06/01/2018
3493,CarMax,11/07/2016,01/02/2020
3494,Zepter,01/01/2017,5/26/2019
3495,It Smart Group,12/27/2016,4/30/2019
3495,UPC,12/08/2016,6/19/2018
3498,AECOM,10/09/2016,9/28/2018
3499,Demaco,5/26/2016,02/06/2019
3499,Areon Impex,06/08/2017,7/31/2019
3501,Mars,6/15/2017,09/05/2019
3502,Telekom,12/23/2016,02/08/2019
3502,Erickson,11/12/2017,4/24/2019
3503,Mars,2/28/2017,8/28/2019
3503,Coca-Cola Company,02/01/2017,02/09/2018
3503,Danone,1/21/2017,03/10/2019
3505,DynCorp,6/15/2017,8/19/2018
3505,Coca-Cola Company,02/05/2017,04/08/2018
3505,Carrefour,06/11/2016,6/25/2019
3506,Amazon.com,10/15/2016,1/20/2019
3507,21st Century Fox,10/10/2016,3/26/2018
3510,ExxonMobil,09/09/2016,2/15/2018
3511,Amazon.com,11/29/2017,9/17/2018
3511,Metro Cash&Carry,9/27/2016,6/20/2018
3512,Telekom,06/02/2017,02/03/2020
3514,Leadertech Consulting,6/16/2016,09/02/2019
3514,It Smart Group,10/04/2017,04/08/2018
3516,Carrefour,4/14/2017,10/22/2019
3520,DynCorp,04/09/2017,1/26/2019
3520,Comcast,05/06/2017,01/03/2019
3521,Amazon.com,08/08/2016,11/07/2019
3522,Comcast,09/09/2017,04/07/2018
3522,Facebook,12/05/2017,01/02/2019
3522,Apple Inc.,11/08/2016,11/11/2019
3523,UPC,11/28/2016,12/16/2019
3523,Telekom,11/09/2016,3/22/2019
3523,Amazon.com,12/14/2016,4/21/2018
3524,Demaco,09/05/2016,11/25/2019
3524,Metro Cash&Carry,8/28/2016,12/23/2019
3524,Amazon.com,02/10/2017,08/10/2019
3526,Demaco,12/22/2017,5/30/2019
3530,Biolife Grup,5/16/2016,5/23/2018
3531,Leadertech Consulting,2/28/2017,10/29/2018
3534,Amazon.com,04/04/2017,12/06/2019
3534,21st Century Fox,3/24/2017,9/20/2018
3534,Vodafone,7/22/2017,11/18/2018
3537,BuzzFeed,10/09/2016,5/16/2018
3537,UPC,11/01/2017,06/11/2019
3537,AECOM,1/27/2017,1/20/2020
3538,Zepter,5/21/2017,02/05/2019
3539,Comodo,4/18/2017,09/09/2019
3539,Demaco,10/15/2016,02/11/2018
3540,Demaco,7/29/2016,11/28/2018
3541,BuzzFeed,08/04/2016,10/04/2018
3547,Carrefour,8/28/2016,3/26/2018
3549,Leadertech Consulting,5/13/2016,10/15/2018
3550,Carrefour,04/02/2017,01/05/2020
3550,Biolife Grup,07/12/2017,7/14/2019
3551,Apple Inc.,12/15/2017,2/28/2019
3553,ENEL,12/31/2017,02/05/2019
3555,ExxonMobil,07/03/2016,6/17/2019
3556,Danone,09/11/2016,11/08/2018
3556,Comcast,2/27/2017,1/31/2019
3559,Mars,5/31/2017,07/02/2019
3561,Global Print,02/09/2017,11/26/2018
3561,Telekom,12/21/2016,11/27/2019
3561,Metro Cash&Carry,4/14/2017,02/12/2020
3562,AECOM,07/11/2016,8/15/2019
3563,UPC,4/17/2017,07/03/2019
3564,It Smart Group,5/22/2016,09/08/2019
3565,Danone,2/19/2017,8/18/2019
3567,UPC,03/05/2017,9/30/2018
3568,AECOM,10/22/2016,06/09/2019
3568,Erickson,09/10/2016,3/17/2018
3571,Vodafone,4/14/2017,2/15/2018
3574,Erickson,08/11/2016,2/21/2020
3578,BuzzFeed,7/31/2016,7/31/2019
3578,Zepter,8/30/2016,1/17/2019
3578,Erickson,8/30/2016,7/25/2018
3579,Areon Impex,11/12/2016,4/16/2020
3579,Team Guard SRL,06/09/2016,03/01/2019
3581,Apple Inc.,10/15/2016,03/12/2019
3582,Erickson,07/01/2017,11/08/2019
3583,Telekom,09/11/2016,1/24/2020
3587,Boeing,2/15/2017,2/25/2019
3591,DynCorp,10/12/2017,12/05/2018
3591,Danone,6/17/2016,01/02/2019
3591,ENEL,12/18/2016,10/14/2018
3593,Comcast,11/07/2016,10/19/2019
3595,Carrefour,10/20/2016,11/06/2018
3595,Demaco,9/25/2016,1/23/2018
3596,Erickson,9/26/2017,9/24/2019
3596,21st Century Fox,11/09/2017,12/30/2018
3597,CarMax,11/26/2016,5/18/2018
3599,It Smart Group,6/14/2016,02/03/2019
3599,UPC,07/05/2017,9/30/2019
3600,21st Century Fox,3/24/2017,08/05/2018
3600,ExxonMobil,11/12/2016,01/11/2020
3600,Telekom,12/27/2017,6/25/2018
3601,Demaco,01/09/2017,8/29/2019
3602,DynCorp,4/19/2017,8/22/2018
3602,Comcast,12/25/2017,01/03/2018
3604,Coca-Cola Company,3/23/2017,07/08/2019
3604,Apple Inc.,05/11/2017,07/11/2018
3604,Biolife Grup,9/29/2016,12/06/2018
3606,Demaco,3/20/2017,1/17/2018
3606,Carrefour,1/31/2017,8/31/2018
3606,Global Print,7/14/2017,11/14/2019
3608,Facebook,05/05/2016,6/25/2018
3608,ExxonMobil,12/09/2016,5/24/2019
3608,Apple Inc.,11/09/2016,02/07/2019
3609,Global Print,6/27/2017,1/28/2020
3611,Metro Cash&Carry,06/12/2016,9/26/2018
3611,21st Century Fox,4/20/2017,7/13/2019
3613,Metro Cash&Carry,3/15/2017,06/02/2018
3613,DynCorp,7/26/2017,07/01/2018
3614,Zepter,11/29/2016,5/29/2018
3615,BuzzFeed,12/05/2017,5/23/2018
3615,UPC,9/28/2017,1/27/2018
3615,AECOM,7/30/2017,04/05/2018
3617,Areon Impex,9/22/2017,5/13/2018
3618,Danone,06/10/2017,09/03/2019
3629,Comcast,7/13/2017,3/25/2018
3629,Demaco,4/22/2017,7/28/2019
3630,ExxonMobil,03/04/2017,08/03/2018
3630,21st Century Fox,8/15/2016,2/21/2020
3630,AECOM,8/16/2016,07/10/2018
3632,It Smart Group,2/18/2017,08/08/2019
3633,Zepter,11/02/2016,8/18/2018
3633,Carrefour,5/21/2016,10/11/2018
3636,Zepter,6/22/2016,8/23/2019
3638,Danone,9/24/2017,9/29/2018
3639,DynCorp,12/11/2016,4/18/2019
3641,Apple Inc.,3/24/2017,2/26/2019
3641,Areon Impex,7/19/2016,3/13/2019
3641,Comodo,01/05/2017,8/27/2018
3642,Global Print,07/11/2017,04/11/2019
3642,Mars,9/16/2016,4/25/2018
3645,DynCorp,10/27/2016,04/08/2018
3647,ExxonMobil,10/13/2017,04/08/2018
3647,Biolife Grup,1/13/2017,04/02/2019
3650,Metro Cash&Carry,09/10/2016,11/24/2018
3654,Vodafone,8/18/2017,1/29/2018
3654,Coca-Cola Company,12/05/2016,04/03/2020
3654,Boeing,03/03/2017,10/29/2019
3657,Zepter,7/14/2016,09/06/2019
3658,Mars,4/17/2017,8/14/2018
3659,Telekom,10/09/2017,3/17/2020
3660,AECOM,5/30/2017,07/09/2018
3660,BuzzFeed,8/30/2016,3/20/2020
3660,Team Guard SRL,8/18/2017,04/08/2018
3661,Carrefour,5/25/2016,12/15/2019
3662,Boeing,8/27/2017,5/30/2018
3664,21st Century Fox,07/04/2017,12/24/2018
3664,Biolife Grup,10/17/2016,8/31/2018
3664,ExxonMobil,07/10/2017,10/20/2018
3665,DynCorp,7/13/2017,9/14/2019
3665,Erickson,09/02/2016,3/16/2020
3665,Leadertech Consulting,10/09/2016,4/28/2019
3667,Danone,5/15/2017,10/30/2018
3667,Areon Impex,10/09/2016,7/15/2019
3667,Zepter,10/04/2016,05/03/2019
3668,Demaco,7/24/2017,11/25/2019
3668,Global Print,06/05/2017,01/12/2018
3668,ENEL,5/14/2017,11/17/2019
3670,Carrefour,11/04/2017,06/12/2018
3671,BuzzFeed,1/26/2017,6/18/2019
3672,Telekom,7/22/2016,11/10/2018
3672,Biolife Grup,10/23/2017,10/14/2019
3675,Zepter,11/16/2016,05/04/2019
3675,Facebook,12/08/2016,05/12/2018
3676,It Smart Group,5/22/2016,12/24/2018
3676,AECOM,10/11/2017,09/08/2018
3676,CarMax,2/28/2017,3/18/2019
3678,Comcast,11/08/2016,9/16/2018
3678,Mars,12/11/2016,08/04/2019
3679,Metro Cash&Carry,8/22/2017,4/25/2019
3681,DynCorp,11/13/2016,12/21/2018
3681,Metro Cash&Carry,2/24/2017,06/04/2019
3683,Carrefour,03/09/2017,11/09/2019
3683,Leadertech Consulting,06/01/2017,09/04/2019
3683,Team Guard SRL,10/22/2017,11/04/2019
3685,BuzzFeed,09/07/2016,7/29/2019
3685,Telekom,07/08/2017,12/21/2019
3685,Global Print,6/16/2016,03/02/2018
3686,Leadertech Consulting,12/01/2016,04/02/2018
3693,Zepter,2/17/2017,8/21/2018
3697,Team Guard SRL,12/26/2017,4/15/2018
3697,Vodafone,4/22/2017,9/28/2018
3697,Areon Impex,09/02/2016,02/02/2020
3701,Vodafone,11/01/2017,1/18/2020
3701,Zepter,6/24/2017,06/09/2018
3705,Boeing,3/14/2017,12/27/2018
3705,BuzzFeed,06/06/2016,8/23/2019
3712,DynCorp,9/30/2017,10/26/2019
3713,Amazon.com,1/24/2017,01/12/2018
3715,Metro Cash&Carry,5/17/2016,8/17/2019
3715,Leadertech Consulting,10/31/2017,8/27/2019
3715,Global Print,11/10/2016,4/16/2020
3720,Telekom,08/12/2017,9/18/2018
3721,ExxonMobil,11/03/2017,12/17/2018
3729,BuzzFeed,6/26/2016,10/04/2018
3729,Global Print,3/14/2017,02/07/2018
3732,ENEL,11/30/2017,3/29/2018
3735,Comcast,8/16/2016,10/11/2018
3735,Zepter,2/26/2017,05/03/2018
3736,Zepter,3/17/2017,7/22/2018
3736,Telekom,6/18/2016,11/29/2018
3739,Comcast,06/02/2016,2/26/2020
3739,Comodo,10/03/2017,05/03/2019
3740,Amazon.com,08/01/2017,10/09/2019
3740,Zepter,02/04/2017,12/25/2018
3740,Facebook,08/11/2017,9/30/2018
3743,BuzzFeed,05/02/2017,3/28/2019
3743,Team Guard SRL,10/03/2016,3/22/2019
3743,Comcast,10/09/2016,09/07/2019
3746,Metro Cash&Carry,9/25/2017,4/20/2020
3751,Areon Impex,5/15/2016,10/19/2019
3751,Coca-Cola Company,10/05/2017,2/27/2020
3751,BuzzFeed,09/06/2017,12/09/2018
3753,Apple Inc.,12/15/2016,2/18/2020
3753,Facebook,08/02/2016,06/11/2019
3753,Metro Cash&Carry,9/18/2017,2/18/2019
3755,Telekom,5/15/2016,8/28/2018
3755,AECOM,10/03/2017,9/14/2019
3757,CarMax,2/18/2017,08/03/2019
3760,Erickson,12/30/2016,06/03/2018
3760,Telekom,9/25/2016,1/19/2019
3760,It Smart Group,09/04/2016,7/18/2019
3761,UPC,12/15/2016,7/24/2019
3764,Apple Inc.,9/21/2016,02/07/2020
3765,Boeing,7/19/2017,9/16/2018
3767,Leadertech Consulting,12/04/2017,10/11/2019
3767,Mars,9/21/2017,1/22/2019
3767,Global Print,6/27/2016,2/17/2018
3768,Telekom,06/09/2016,11/04/2019
3770,Amazon.com,08/10/2017,11/02/2018
3775,ENEL,4/21/2017,9/16/2018
3775,21st Century Fox,2/17/2017,02/05/2019
3776,Demaco,7/20/2016,10/31/2018
3779,DynCorp,09/09/2016,12/07/2018
3779,Carrefour,9/17/2017,1/20/2020
3780,ExxonMobil,12/09/2017,04/10/2019
3780,It Smart Group,8/19/2016,12/22/2018
3780,Comodo,12/11/2016,1/15/2018
3781,UPC,6/23/2017,01/10/2020
3781,Coca-Cola Company,7/20/2017,12/26/2018
3781,CarMax,8/14/2017,05/12/2018
3784,Facebook,11/10/2016,11/27/2019
3784,ENEL,02/10/2017,10/31/2019
3784,AECOM,10/04/2016,02/01/2020
3786,ENEL,10/21/2017,1/31/2018
3786,Leadertech Consulting,12/12/2016,04/04/2020
3786,Metro Cash&Carry,7/25/2017,07/10/2019
3793,Erickson,1/28/2017,02/10/2019
3793,Carrefour,9/14/2017,2/17/2019
3793,ENEL,2/26/2017,6/16/2019
3795,Telekom,8/15/2017,3/20/2018
3798,Amazon.com,08/03/2017,1/28/2019
3799,Comcast,9/23/2017,2/23/2018
3800,Comcast,04/02/2017,08/07/2018
3800,Carrefour,10/18/2016,04/04/2020
3801,UPC,11/01/2017,5/30/2019
3801,BuzzFeed,09/04/2017,02/06/2019
3801,Zepter,5/26/2017,3/15/2019
3802,Carrefour,7/21/2017,10/09/2018
3802,Team Guard SRL,8/19/2017,09/01/2018
3802,Areon Impex,06/11/2016,5/16/2018
3804,Demaco,11/11/2016,9/17/2019
3805,AECOM,10/12/2017,2/19/2020
3806,UPC,06/08/2016,10/27/2019
3810,Areon Impex,08/09/2016,7/26/2019
3812,Facebook,7/13/2017,11/19/2019
3812,ENEL,01/11/2017,3/15/2018
3812,Comodo,10/24/2017,02/03/2020
3813,Global Print,06/06/2016,6/25/2018
3818,BuzzFeed,10/10/2016,6/17/2019
3818,Global Print,4/21/2017,8/21/2019
3818,Biolife Grup,11/22/2016,03/03/2020
3819,Comodo,7/15/2016,3/29/2019
3821,Areon Impex,7/19/2017,10/26/2019
3821,Apple Inc.,3/16/2017,12/17/2019
3827,Areon Impex,6/20/2016,7/29/2019
3831,Zepter,3/23/2017,10/09/2019
3831,CarMax,3/26/2017,4/22/2020
3832,BuzzFeed,10/03/2016,1/17/2020
3833,Global Print,10/26/2016,11/10/2019
3833,Danone,7/25/2017,04/06/2018
3833,ENEL,12/26/2017,9/17/2018
3835,Team Guard SRL,06/02/2016,1/17/2019
3839,Vodafone,9/25/2016,8/15/2019
3840,21st Century Fox,7/28/2017,3/13/2020
3841,AECOM,8/16/2016,04/08/2019
3842,BuzzFeed,03/12/2017,7/18/2018
3842,Team Guard SRL,5/20/2016,03/12/2018
3843,Mars,12/11/2017,5/28/2019
3843,Demaco,7/23/2016,12/18/2019
3845,Amazon.com,11/17/2016,2/28/2018
3845,ENEL,09/12/2017,5/30/2018
3845,Areon Impex,02/01/2017,7/13/2018
3847,Global Print,10/18/2016,1/18/2018
3848,Carrefour,07/04/2017,3/13/2019
3849,Comcast,11/17/2016,5/21/2018
3849,Team Guard SRL,6/27/2016,4/20/2019
3849,Areon Impex,5/26/2017,01/06/2019
3851,Leadertech Consulting,12/24/2016,5/31/2019
3855,ExxonMobil,12/06/2016,10/09/2018
3857,Danone,02/09/2017,04/01/2018
3857,Apple Inc.,10/21/2017,8/22/2018
3859,Comodo,11/30/2016,01/08/2019
3859,Team Guard SRL,02/06/2017,6/22/2019
3859,BuzzFeed,08/06/2016,04/04/2019
3863,Metro Cash&Carry,10/27/2016,09/10/2019
3864,Comodo,12/24/2016,01/07/2019
3865,It Smart Group,09/02/2016,12/26/2019
3865,ExxonMobil,02/09/2017,2/27/2018
3866,Amazon.com,2/22/2017,6/21/2018
3866,Boeing,7/25/2016,3/19/2019
3870,DynCorp,11/05/2016,12/16/2018
3871,Comodo,6/21/2017,05/04/2018
3872,AECOM,5/18/2016,1/25/2020
3873,Comcast,04/06/2017,4/25/2020
3873,Erickson,11/08/2017,3/21/2018
3874,Vodafone,1/23/2017,7/28/2018
3874,ENEL,10/14/2016,1/22/2020
3874,DynCorp,06/09/2016,3/31/2019
3876,21st Century Fox,12/22/2017,04/07/2018
3877,Erickson,7/16/2017,08/03/2018
3877,Facebook,09/02/2017,9/17/2019
3879,CarMax,09/01/2017,02/04/2019
3880,DynCorp,12/31/2017,9/27/2018
3881,Telekom,4/27/2016,2/17/2018
3881,Mars,04/04/2017,09/03/2019
3882,BuzzFeed,06/10/2016,02/08/2019
3884,Areon Impex,10/07/2017,11/07/2018
3884,ExxonMobil,08/01/2016,7/27/2019
3891,Mars,10/30/2016,01/09/2019
3891,Metro Cash&Carry,09/06/2017,09/07/2019
3891,Danone,8/31/2016,12/02/2018
3893,It Smart Group,5/23/2017,01/03/2020
3896,ExxonMobil,12/24/2017,08/08/2019
3897,Comcast,6/14/2017,11/13/2019
3898,CarMax,4/27/2016,8/21/2019
3898,Comodo,4/23/2017,10/22/2018
3900,Vodafone,07/05/2016,05/07/2019
3901,Biolife Grup,6/23/2016,03/10/2020
3901,ENEL,05/05/2016,01/09/2018
3901,It Smart Group,11/20/2016,01/03/2020
3902,Demaco,09/05/2017,1/24/2020
3902,DynCorp,8/16/2017,11/11/2019
3902,CarMax,6/18/2017,8/26/2018
3903,Biolife Grup,04/01/2017,09/12/2018
3906,It Smart Group,02/02/2017,5/24/2019
3906,21st Century Fox,09/11/2016,3/14/2020
3906,Demaco,10/31/2016,9/28/2018
3908,CarMax,11/06/2017,6/22/2019
3908,BuzzFeed,01/09/2017,6/14/2019
3911,Zepter,1/18/2017,12/15/2018
3911,Carrefour,9/14/2017,7/31/2019
3911,Areon Impex,2/15/2017,8/17/2019
3916,BuzzFeed,9/15/2017,3/24/2019
3917,Comodo,9/15/2016,02/04/2020
3917,Apple Inc.,9/28/2016,7/15/2019
3919,Vodafone,2/18/2017,3/19/2019
3919,Apple Inc.,4/23/2017,1/22/2018
3919,Comcast,1/26/2017,02/11/2019
3921,It Smart Group,08/09/2016,1/24/2019
3921,AECOM,09/12/2017,02/11/2019
3922,Carrefour,11/23/2017,10/10/2019
3922,Comcast,10/04/2016,3/26/2018
3923,Coca-Cola Company,3/29/2017,11/01/2018
3923,UPC,11/10/2016,02/09/2019
3926,Zepter,4/23/2017,6/15/2018
3927,Telekom,12/20/2016,05/12/2019
3928,Global Print,4/29/2017,1/20/2020
3928,Danone,11/11/2016,04/02/2019
3928,Metro Cash&Carry,11/08/2017,10/10/2019
3929,21st Century Fox,10/19/2017,1/21/2020
3930,Coca-Cola Company,08/01/2016,6/26/2019
3933,Boeing,09/01/2017,10/17/2019
3934,Apple Inc.,11/29/2016,01/12/2018
3937,Carrefour,11/10/2016,5/24/2018
3937,Zepter,10/11/2016,05/11/2019
3937,BuzzFeed,05/06/2016,9/23/2018
3940,Coca-Cola Company,5/18/2017,5/13/2019
3940,Vodafone,12/07/2017,8/16/2019
3940,AECOM,5/14/2017,5/30/2018
3941,AECOM,12/24/2017,11/27/2019
3941,Erickson,02/02/2017,03/05/2019
3941,Areon Impex,09/03/2017,8/17/2019
3942,BuzzFeed,5/30/2017,12/04/2018
3944,Comodo,12/19/2016,03/03/2020
3944,Apple Inc.,8/27/2017,03/07/2019
3944,It Smart Group,07/10/2017,2/22/2018
3945,Global Print,4/26/2017,02/01/2018
3945,Mars,9/14/2017,1/13/2019
3945,Comodo,06/06/2016,10/12/2019
3947,ExxonMobil,06/09/2016,11/28/2019
3949,Facebook,9/25/2016,11/19/2018
3949,DynCorp,7/14/2016,3/22/2019
3950,UPC,8/29/2017,11/09/2018
3952,Amazon.com,10/10/2017,04/05/2019
3953,Comodo,06/11/2016,11/28/2018
3953,Vodafone,12/25/2016,4/24/2019
3954,DynCorp,03/02/2017,5/14/2018
3954,UPC,2/17/2017,1/30/2018
3954,BuzzFeed,11/25/2016,1/19/2018
3955,AECOM,5/29/2017,07/11/2018
3955,Areon Impex,8/23/2017,4/15/2020
3957,ENEL,7/19/2017,3/25/2019
3958,Demaco,12/22/2017,5/18/2019
3958,Biolife Grup,12/01/2017,8/14/2019
3961,Zepter,02/12/2017,12/11/2019
3963,21st Century Fox,11/17/2017,10/12/2019
3963,Demaco,06/12/2017,12/25/2019
3964,ExxonMobil,09/05/2016,04/02/2020
3964,Erickson,11/06/2016,05/08/2018
3964,UPC,4/15/2017,2/22/2020
3965,Team Guard SRL,1/19/2017,10/17/2019
3965,It Smart Group,7/14/2016,01/03/2018
3966,BuzzFeed,9/20/2017,12/09/2019
3966,Biolife Grup,09/07/2017,05/02/2019
3967,Vodafone,4/21/2017,12/17/2019
3967,Danone,12/15/2016,06/10/2019
3968,UPC,07/12/2017,05/05/2018
3968,CarMax,6/30/2017,09/12/2019
3970,It Smart Group,10/25/2016,10/06/2019
3971,Demaco,11/23/2017,03/09/2020
3973,Comcast,11/01/2016,11/27/2019
3973,Leadertech Consulting,6/23/2017,5/30/2019
3973,Comodo,8/28/2017,9/25/2018
3975,Biolife Grup,01/09/2017,8/17/2019
3977,Leadertech Consulting,9/20/2016,11/25/2018
3977,Team Guard SRL,11/06/2017,7/29/2019
3977,Apple Inc.,7/16/2017,06/06/2019
3978,Metro Cash&Carry,12/10/2016,3/30/2019
3979,Coca-Cola Company,07/08/2016,11/13/2019
3979,AECOM,12/05/2017,02/03/2020
3979,Carrefour,6/13/2017,07/01/2019
3980,AECOM,10/11/2016,01/07/2019
3983,Erickson,08/10/2016,7/30/2018
3983,CarMax,12/03/2017,12/04/2018
3983,Leadertech Consulting,7/18/2017,4/20/2019
3985,Boeing,6/26/2017,1/21/2019
3985,Comcast,4/30/2016,05/09/2018
3987,Global Print,12/21/2017,6/13/2019
3988,Apple Inc.,01/03/2017,03/12/2020
3988,Carrefour,04/08/2017,2/20/2020
3988,Leadertech Consulting,8/20/2017,6/14/2019
3989,UPC,8/29/2016,2/15/2020
3989,Metro Cash&Carry,11/21/2017,5/16/2018
3993,Demaco,8/22/2017,8/23/2019
3995,Demaco,12/27/2017,02/04/2019
3999,Leadertech Consulting,11/21/2016,3/24/2018
4001,Areon Impex,11/10/2017,6/27/2019
4002,Boeing,08/09/2016,10/05/2019
4002,Zepter,7/27/2017,01/06/2020
4002,Areon Impex,06/08/2017,4/17/2020
4010,Zepter,07/09/2016,05/08/2019
4011,Boeing,11/10/2017,10/04/2019
4011,Apple Inc.,9/21/2016,5/21/2018
4012,Erickson,10/11/2017,12/15/2018
4012,Danone,10/14/2017,12/07/2019
4012,Metro Cash&Carry,03/03/2017,04/02/2020
4013,Metro Cash&Carry,6/24/2016,5/30/2019
4013,Areon Impex,5/16/2016,11/17/2019
4014,Comodo,7/25/2017,10/05/2018
4014,AECOM,02/08/2017,9/24/2018
4014,BuzzFeed,10/16/2017,10/15/2019
4015,It Smart Group,4/23/2017,10/27/2018
4015,Mars,07/03/2017,05/11/2018
4016,DynCorp,11/10/2017,2/21/2018
4017,Comcast,5/31/2016,12/15/2019
4017,Facebook,9/23/2017,5/16/2018
4017,DynCorp,11/21/2017,6/15/2019
4020,BuzzFeed,1/16/2017,3/18/2020
4020,Comodo,6/29/2017,7/27/2019
4025,Apple Inc.,6/19/2017,9/30/2018
4026,Mars,10/12/2017,3/31/2020
4028,Vodafone,12/22/2016,1/27/2019
4028,Biolife Grup,05/01/2016,5/14/2019
4029,Comodo,6/17/2017,1/28/2018
4030,Coca-Cola Company,01/08/2017,2/16/2018
4031,BuzzFeed,3/28/2017,8/16/2018
4031,Danone,5/24/2017,6/19/2018
4031,UPC,10/25/2016,1/21/2018
4034,Comodo,6/22/2016,4/18/2019
4034,Coca-Cola Company,2/24/2017,02/06/2020
4035,21st Century Fox,7/27/2017,4/15/2018
4036,UPC,11/20/2016,07/01/2018
4039,Zepter,6/25/2017,2/28/2018
4039,Carrefour,12/28/2016,1/31/2018
4039,ExxonMobil,7/27/2017,3/20/2020
4041,21st Century Fox,2/20/2017,3/21/2018
4042,Team Guard SRL,03/01/2017,3/15/2019
4047,Coca-Cola Company,7/24/2017,12/15/2019
4047,Boeing,12/12/2016,01/03/2020
4047,It Smart Group,4/19/2017,1/22/2019
4048,ENEL,07/05/2016,8/28/2018
4051,Metro Cash&Carry,4/25/2017,07/04/2018
4051,Vodafone,7/22/2016,07/03/2018
4052,DynCorp,6/14/2016,09/12/2018
4053,Team Guard SRL,06/03/2017,12/16/2019
4055,Metro Cash&Carry,03/02/2017,11/04/2018
